rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/value_loss,train/std,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/explained_variance,train/loss,train/approx_kl,train/learning_rate,time/total timesteps,eval/speed,eval/speed_penalty,eval/mean_reward,eval/action_norm_penalty,eval/mean_ep_length,eval/cost_of_transport
370.40518,71,310,378.61,1269760,17712,0.04667801835385035,0.1902739256620407,0.2,0.2681640625,-0.00838284323217522,2.1685583483427764,3090,0.9073818102478981,-0.011298537254333496,0.024091763,0.0001,,,,,,,
,,,,,,0.04297291443654103,0.19061240553855896,0.2,0.3067138671875,-0.008516276578666293,2.15646915435791,3100,0.9223296642303467,0.024662666022777557,0.027164547,0.0001,1270000,1.4626615271427195,0.012740678131690218,29812.380859375,0.2769371995329857,400.0,182.52393162793408
369.4884,71,311,377.65,1273856,17778,,,,,,,,,,,,,,,,,,
369.46732,71,312,377.61,1277952,17820,0.04202194037898153,0.1911795288324356,0.2,0.2508056640625,-0.004550856546484283,2.140160559862852,3110,0.9120146557688713,0.04632227122783661,0.020219214,0.0001,,,,,,,
,,,,,,0.046281090241973286,0.1916821449995041,0.2,0.325439453125,-0.011295830693416064,2.115565789118409,3120,0.9117890894412994,-4.412606358528137e-05,0.031464748,0.0001,1280000,1.448154458073042,0.015299005492490483,29807.70703125,0.27081614479422567,400.0,186.17308738195854
369.92413,71,313,378.43,1282048,17886,,,,,,,,,,,,,,,,,,
370.58875,71,314,379.44,1286144,17927,0.038323180726365536,0.19147802889347076,0.2,0.3162109375,-0.009681225356689537,2.1043886564671994,3130,0.9269042983651161,0.00936930626630783,0.027073491,0.0001,,,,,,,
,,,,,,0.04630702830691007,0.1914621889591217,0.2,0.2828369140625,-0.008475527098562452,2.112022598087788,3140,0.9073490127921104,0.05185025930404663,0.02364163,0.0001,1290000,1.4817944805161367,0.010808867696668506,29813.427734375,0.29382843121886254,400.0,182.25355944458633
372.2514,71,315,381.19,1290240,17992,,,,,,,,,,,,,,,,,,
375.9489,71,316,384.7,1294336,18034,0.036571264846134,0.19085611402988434,0.2,0.3042724609375,-0.009619543945154874,2.1282512467354535,3150,0.9269074872136116,0.0031397626735270023,0.024439074,0.0001,,,,,,,
378.954,71,317,387.8,1298432,18076,0.04478911147525651,0.1913600116968155,0.2,0.312939453125,-0.007636123693191621,2.1299754459410907,3160,0.9101830497384071,0.02666763961315155,0.027461085,0.0001,,,,,,,
,,,,,,0.0472438059070555,0.19141684472560883,0.2,0.310986328125,-0.010633553443403799,2.1197261989116667,3170,0.9024340137839317,0.013183146715164185,0.028474618,0.0001,1300000,1.477666374462923,0.009766788913832005,29816.203125,0.3016484320163727,400.0,179.89490344515121
378.76343,71,318,387.76,1302528,18142,,,,,,,,,,,,,,,,,,
378.29227,71,319,387.0,1306624,18185,0.0423558266586042,0.19170361757278442,0.2,0.3170166015625,-0.012505267117740004,2.115039813891053,3180,0.9107968062162399,-0.006395475938916206,0.029703978,0.0001,,,,,,,
,,,,,,0.0602107540529687,0.1918533891439438,0.2,0.2995849609375,-0.008136102940989076,2.107961857318878,3190,0.8812974691390991,0.0033086035400629044,0.025457583,0.0001,1310000,1.489188706277148,0.009747955694938915,29816.525390625,0.2950401459634304,400.0,179.57668232922387
377.34317,71,320,385.61,1310720,18252,,,,,,,,,,,,,,,,,,
375.77927,71,321,384.2,1314816,18295,0.049075515907316,0.19221575558185577,0.2,0.315673828125,-0.009348533143202076,2.0999050460755826,3200,0.8965335860848427,0.02952030673623085,0.026334053,0.0001,,,,,,,
374.862,71,322,383.13,1318912,18337,0.04559390880094725,0.19257988035678864,0.2,0.3173095703125,-0.008236159370426321,2.083193624764681,3210,0.9085506945848465,0.015575967729091644,0.028177988,0.0001,,,,,,,
,,,,,,0.047238548770837954,0.19327475130558014,0.2,0.3242919921875,-0.0104140859328254,2.0648456193506717,3220,0.910986877977848,0.013695767149329185,0.029429957,0.0001,1320000,1.500896378816013,0.006774665998851344,29814.845703125,0.304228902310133,400.0,182.44414921673928
375.2281,71,323,383.16,1323008,18403,,,,,,,,,,,,,,,,,,
375.28442,71,324,382.91,1327104,18444,0.0521094650386658,0.19320069253444672,0.2,0.277099609375,-0.009915839501991286,2.0507055580616,3230,0.905156321823597,-0.00044219568371772766,0.02726398,0.0001,,,,,,,
,,,,,,0.0325965526233631,0.19279977679252625,0.2,0.2986083984375,-0.007885315547173376,2.0625408980995417,3240,0.9260979741811752,0.001040033996105194,0.024599757,0.0001,1330000,1.4891644842757967,0.007923685406579775,29819.908203125,0.3053140749037266,400.0,176.91770389250647
376.71066,71,325,384.52,1331200,18511,,,,,,,,,,,,,,,,,,
376.5705,71,326,384.32,1335296,18553,0.05616033972037258,0.19246353209018707,0.2,0.2755615234375,-0.007161984209960792,2.075551965460181,3250,0.8967918306589127,-0.0067263394594192505,0.02521579,0.0001,,,,,,,
375.88245,72,327,383.63,1339392,18594,0.05355537065479439,0.1927097886800766,0.2,0.33408203125,-0.007814186685936874,2.072535286471248,3260,0.8812254890799522,0.0052974633872509,0.03208084,0.0001,,,,,,,
,,,,,,0.03692113550459908,0.19317440688610077,0.2,0.3034423828125,-0.007539971182995942,2.0535707730799913,3270,0.9168599918484688,-7.328065112233162e-05,0.029613722,0.0001,1340000,1.4673245784213362,0.012626006777807936,29817.490234375,0.3026277846097946,400.0,177.46263463229465
377.6502,71,328,385.47,1343488,18661,,,,,,,,,,,,,,,,,,
377.72638,72,329,385.75,1347584,18703,0.06672489039920038,0.19411858916282654,0.2,0.284619140625,-0.007213192878771224,2.025889317691326,3280,0.8825453817844391,-0.017442863434553146,0.025111588,0.0001,,,,,,,
,,,,,,0.058328194350178816,0.1939544528722763,0.2,0.309765625,-0.009886077052578912,2.0093166325241327,3290,0.8692384660243988,0.0018103625625371933,0.027616303,0.0001,1350000,1.4732167293434073,0.013116656689721925,29806.783203125,0.2911273707449436,400.0,187.9772295310586
379.92047,72,330,388.03,1351680,18770,,,,,,,,,,,,,,,,,,
381.88208,72,331,389.97,1355776,18812,0.03467046610385296,0.1947389394044876,0.2,0.2939453125,-0.00845040935164434,1.9958800496533513,3300,0.9210157096385956,0.03040853887796402,0.026338514,0.0001,,,,,,,
380.28305,72,332,388.17,1359872,18853,0.055047237658436644,0.1949421763420105,0.2,0.285693359375,-0.0085796806790313,1.9742428248748183,3310,0.897621363401413,0.09446216374635696,0.026047505,0.0001,,,,,,,
,,,,,,0.04371467137243599,0.19458898901939392,0.2,0.3027587890625,-0.007960199946683132,1.9766786634922027,3320,0.8920332789421082,-0.023789234459400177,0.025566645,0.0001,1360000,1.499120445975182,0.009643322882128937,29818.822265625,0.2817851154506206,400.0,177.33046972165295
380.38516,72,333,388.35,1363968,18919,,,,,,,,,,,,,,,,,,
379.51022,72,334,387.57,1368064,18961,0.034373127462822596,0.19437678158283234,0.2,0.2890625,-0.009104345147352432,1.9854004928842186,3330,0.9220688864588737,0.0028383098542690277,0.02715654,0.0001,,,,,,,
,,,,,,0.0500267079405603,0.1950719803571701,0.2,0.31181640625,-0.008148912068827485,1.9713035583496095,3340,0.9101134538650513,0.013731035403907299,0.026446283,0.0001,1370000,1.480285986695627,0.01216406292321768,29819.99609375,0.273787257373333,400.0,175.14410122496628
379.65286,72,335,387.95,1372160,19027,,,,,,,,,,,,,,,,,,
378.66907,72,336,387.22,1376256,19070,0.03887043831236951,0.19420500099658966,0.2,0.2862060546875,-0.00654155199881643,1.9798086864873767,3350,0.9181829392910004,-0.010712703689932823,0.026352173,0.0001,,,,,,,
,,,,,,0.03446628968449659,0.19406065344810486,0.2,0.2923583984375,-0.012403458209519158,1.9968165842816235,3360,0.9276366904377937,0.028582505881786346,0.026527742,0.0001,1380000,1.4779294817986597,0.01167215771389994,29813.21484375,0.2759488128125668,400.0,182.12789822108996
378.26477,72,337,386.85,1380352,19136,,,,,,,,,,,,,,,,,,
378.0972,72,338,386.6,1384448,19176,0.05786264043563279,0.19372917711734772,0.2,0.2595703125,-0.006446678433712804,2.0049934880807996,3370,0.90288445353508,0.0012227259576320648,0.02328606,0.0001,,,,,,,
380.18524,72,339,388.56,1388544,19219,0.02943771041045693,0.193105086684227,0.2,0.2825927734375,-0.008636969933104411,2.019552608206868,3380,0.9300578013062477,-0.004770243540406227,0.022776362,0.0001,,,,,,,
,,,,,,0.04030202874710085,0.19251896440982819,0.2,0.3073486328125,-0.010986820348261973,2.043261981755495,3390,0.9175175204873085,-0.005907870829105377,0.02656327,0.0001,1390000,1.511861010194256,0.007250715721926874,29816.822265625,0.3243690665066242,400.0,180.2746601987472
378.79913,72,340,386.78,1392640,19285,,,,,,,,,,,,,,,,,,
377.6839,72,341,385.44,1396736,19326,0.04823802716273349,0.19243566691875458,0.2,0.300634765625,-0.006730512476133299,2.054306048899889,3400,0.9110075607895851,0.0032768286764621735,0.023803383,0.0001,,,,,,,
,,,,,,0.03955030788274598,0.19262109696865082,0.2,0.327734375,-0.011429189746195334,2.0502336282283067,3410,0.9118734747171402,0.0641380175948143,0.03010201,0.0001,1400000,1.5460239536743623,0.004748226930823499,29822.34765625,0.31024184703826907,400.0,175.75812378776914
379.40234,72,342,387.11,1400832,19393,,,,,,,,,,,,,,,,,,
377.0671,72,343,384.55,1404928,19435,0.049623730960593096,0.1924215853214264,0.2,0.2870849609375,-0.00823576644725108,2.046422438696027,3420,0.894857220351696,-0.009764149785041809,0.022316795,0.0001,,,,,,,
375.59262,72,344,382.65,1409024,19476,0.06193879771599313,0.191617950797081,0.2,0.3075927734375,-0.01168639415573125,2.0683192651718856,3430,0.884083092212677,-0.004420623183250427,0.02744516,0.0001,,,,,,,
,,,,,,0.04378264770639362,0.1918761283159256,0.2,0.306396484375,-0.007315030789686716,2.0796559426933525,3440,0.9150875806808472,0.03781236708164215,0.02804596,0.0001,1410000,1.5239465952801894,0.005820759409718053,29814.162109375,0.34583281621336937,400.0,183.49334075206036
376.07483,72,345,382.65,1413120,19542,,,,,,,,,,,,,,,,,,
377.53027,72,346,383.94,1417216,19584,0.03883055601691012,0.19125650823116302,0.2,0.286962890625,-0.00556464882902219,2.0818098932504654,3450,0.9012801200151443,0.024750415235757828,0.022369944,0.0001,,,,,,,
,,,,,,0.06060700140733388,0.19178178906440735,0.2,0.30390625,-0.010555444833516957,2.0838848888874053,3460,0.8818888887763023,0.010877992957830429,0.026471153,0.0001,1420000,1.540383325885479,0.005185928024535571,29818.23828125,0.3447421757876873,400.0,179.690180578967
378.16736,72,347,384.15,1421312,19650,,,,,,,,,,,,,,,,,,
378.31366,72,348,384.25,1425408,19693,0.04017057727978681,0.19220677018165588,0.2,0.309130859375,-0.010387650482152821,2.0595834337174894,3470,0.90676349401474,0.0020770039409399033,0.026043136,0.0001,,,,,,,
374.1441,72,349,380.09,1429504,19735,0.037756254173291384,0.1920464187860489,0.2,0.3033935546875,-0.008357324593816884,2.0565346110612155,3480,0.9082700610160828,-0.01767626404762268,0.025739107,0.0001,,,,,,,
,,,,,,0.06022878394578583,0.19214247167110443,0.2,0.3489501953125,-0.011375461138595711,2.053107561543584,3490,0.8966529816389084,0.022286180406808853,0.031989243,0.0001,1430000,1.5508844927443133,0.004930422616756579,29812.708984375,0.3923689877986908,400.0,185.302495442517
374.16193,72,350,380.04,1433600,19800,,,,,,,,,,,,,,,,,,
376.67413,72,351,382.57,1437696,19842,0.04724513583933003,0.19214223325252533,0.2,0.2787109375,-0.0068636138992587805,2.051960660889745,3500,0.8945987746119499,0.00908522680401802,0.022843424,0.0001,,,,,,,
,,,,,,0.04330165631690761,0.19206923246383667,0.2,0.29931640625,-0.006205069513998751,2.0547956969588994,3510,0.910066194832325,0.005407731980085373,0.025324177,0.0001,1440000,1.5349365821538894,0.004994518732581943,29819.55078125,0.394960942864418,400.0,178.46177063396837
378.92706,72,352,384.79,1441792,19910,,,,,,,,,,,,,,,,,,
380.84482,72,353,386.77,1445888,19951,0.067932076586294,0.19274523854255676,0.2,0.3182861328125,-0.00837651310430374,2.0388480577617885,3520,0.8834855034947395,0.047338057309389114,0.029990282,0.0001,,,,,,,
381.24774,72,354,387.13,1449984,19993,0.04731278573090094,0.1932186633348465,0.2,0.2915771484375,-0.0077213963537360545,2.016730661690235,3530,0.9002630934119225,0.007552571594715118,0.027192235,0.0001,,,,,,,
,,,,,,0.03642358294018777,0.19334155321121216,0.2,0.3068603515625,-0.011866543776159233,2.006904956698418,3540,0.9199878051877022,-0.0012369640171527863,0.02813975,0.0001,1450000,1.517958945069889,0.006255110847148731,29811.087890625,0.38282019168138504,400.0,186.40436317490486
379.31497,72,355,385.31,1454080,20059,,,,,,,,,,,,,,,,,,
378.02982,72,356,383.97,1458176,20100,0.04942350891797105,0.19279871881008148,0.2,0.2955078125,-0.008874241196826916,2.0205687627196314,3550,0.9204246550798416,0.020772410556674004,0.028196603,0.0001,,,,,,,
,,,,,,0.03988932737411233,0.19205540418624878,0.2,0.3162109375,-0.01193964918529673,2.046403955668211,3560,0.9179160371422768,0.07611632347106934,0.030100659,0.0001,1460000,1.5248297447194437,0.005946745808870037,29808.00390625,0.40351055696606636,400.0,189.62784821422485
379.10284,72,357,385.18,1462272,20167,,,,,,,,,,,,,,,,,,
381.22504,72,358,387.3,1466368,20209,0.03809927219226665,0.1918386071920395,0.2,0.285498046875,-0.010622096013685222,2.0647682685405018,3570,0.9082310572266579,0.013605760410428047,0.024814006,0.0001,,,,,,,
,,,,,,0.05461441509833094,0.19186656177043915,0.2,0.2878662109375,-0.009396896323960392,2.070440309867263,3580,0.8994936272501945,0.07916082441806793,0.026205966,0.0001,1470000,1.5178727047477718,0.005134784256917796,29816.587890625,0.3876387920975685,400.0,181.3574410679652
383.24805,72,359,389.35,1470464,20276,,,,,,,,,,,,,,,,,,
383.9273,72,360,390.0,1474560,20319,0.05668341268537915,0.19229668378829956,0.2,0.2798828125,-0.007658942888883758,2.064335975423455,3590,0.8912338390946388,0.03468863666057587,0.026953075,0.0001,,,,,,,
384.31604,72,361,390.37,1478656,20360,0.0380838584715093,0.1914510428905487,0.2,0.2976806640625,-0.008057688174085342,2.0773768298327924,3600,0.9237639680504799,-0.004518177360296249,0.027761346,0.0001,,,,,,,
,,,,,,0.043884167959549816,0.19111885130405426,0.2,0.2968505859375,-0.0068573213044146545,2.0951702520251274,3610,0.9180078953504562,0.033808574080467224,0.027727451,0.0001,1480000,1.5341851989948545,0.00422227120362686,29822.8671875,0.3857522222399712,400.0,175.421098940049
383.1553,72,362,389.31,1482752,20426,,,,,,,,,,,,,,,,,,
381.9016,72,363,387.96,1486848,20468,0.03486278168602439,0.19139350950717926,0.2,0.30732421875,-0.008427596388355597,2.0991083931177856,3620,0.9326120615005493,-0.009905664250254631,0.026314035,0.0001,,,,,,,
,,,,,,0.048600710187020016,0.1917615383863449,0.2,0.3129150390625,-0.006899463530135108,2.0902482755482197,3630,0.8999876081943512,0.019701747223734856,0.030201016,0.0001,1490000,1.4987547082439854,0.0063279773874942245,29815.26953125,0.38575834676623344,400.0,182.19495498407088
383.31628,72,364,389.57,1490944,20532,,,,,,,,,,,,,,,,,,
383.43774,72,365,389.75,1495040,20574,0.053415884968853786,0.19261619448661804,0.2,0.2763427734375,-0.004957737426411768,2.0652785558253526,3640,0.8894814029335976,0.006189525593072176,0.02315402,0.0001,,,,,,,
384.12183,72,366,390.57,1499136,20615,0.04882200610009022,0.19284045696258545,0.2,0.3166748046875,-0.011780055301642278,2.045643724501133,3650,0.8922101333737373,0.033886466175317764,0.02706059,0.0001,,,,,,,
,,,,,,0.055037746924790555,0.19298672676086426,0.2,0.30498046875,-0.008989907017894438,2.0326172512024643,3660,0.8848181441426277,0.02081277407705784,0.025649967,0.0001,1500000,1.4997670049042455,0.006585212416835537,29825.08203125,0.3962812338769436,400.0,172.29122338867907
384.88013,72,367,391.47,1503232,20680,,,,,,,,,,,,,,,,,,
384.35635,72,368,391.06,1507328,20722,0.044413843694565004,0.19345737993717194,0.2,0.2983154296875,-0.006035734491160838,2.0201708864420653,3670,0.900338314473629,0.020908173173666,0.023171794,0.0001,,,,,,,
,,,,,,0.04994422134332126,0.1938020884990692,0.2,0.2990478515625,-0.009934733874615631,2.0058953195810316,3680,0.8969865143299103,0.027769967913627625,0.025897,0.0001,1510000,1.4998824553016785,0.007602732569114759,29818.93359375,0.3655797615647316,400.0,178.03040117643818
385.23593,72,369,392.02,1511424,20789,,,,,,,,,,,,,,,,,,
385.22107,72,370,392.07,1515520,20830,0.05358842036293936,0.19369842112064362,0.2,0.315673828125,-0.008675092562407371,2.0032330015674233,3690,0.8972585797309875,0.063538558781147,0.0296027,0.0001,,,,,,,
386.09906,72,371,392.91,1519616,20873,0.05237442829893553,0.1937984824180603,0.2,0.3193359375,-0.010128387379882042,2.00752423517406,3700,0.8937330096960068,-0.006341125816106796,0.030870821,0.0001,,,,,,,
,,,,,,0.044264568017752026,0.19424599409103394,0.2,0.3156005859375,-0.008762619929620996,2.001756989210844,3710,0.8918405771255493,0.013756422325968742,0.029740995,0.0001,1520000,1.5090252164761648,0.007068759047846654,29817.607421875,0.35739425718784334,400.0,179.58361473649703
386.1574,72,372,392.85,1523712,20939,,,,,,,,,,,,,,,,,,
386.53738,72,373,393.49,1527808,20981,0.04633125348918839,0.19441403448581696,0.2,0.305517578125,-0.010312549298396334,1.9892629027366637,3720,0.9016799479722977,0.00723600760102272,0.027497226,0.0001,,,,,,,
,,,,,,0.054536939937679565,0.1950414478778839,0.2,0.282470703125,-0.010116696761906496,1.9691494202241302,3730,0.8946322798728943,-0.020691480487585068,0.025802057,0.0001,1530000,1.5029548556844643,0.005772769308253192,29818.3671875,0.3501163937151432,400.0,179.31043074000357
385.51593,72,374,392.32,1531904,21046,,,,,,,,,,,,,,,,,,
385.69556,72,375,392.75,1536000,21088,0.041790633726486705,0.1953214406967163,0.2,0.3183837890625,-0.010754000804809039,1.9457658320665359,3740,0.9120285734534264,0.021843302994966507,0.02956536,0.0001,,,,,,,
,,,,,,0.05423148464469705,0.19516758620738983,0.2,0.291845703125,-0.005350788530267892,1.9475389113649726,3750,0.8945266380906105,0.024890396744012833,0.026834674,0.0001,1540000,1.4961528734708474,0.008393533106453646,29812.955078125,0.3550740958750248,400.0,183.6817364982145
384.89343,72,376,391.76,1540096,21155,,,,,,,,,,,,,,,,,,
382.63626,72,377,389.42,1544192,21197,0.054078720044344664,0.19529235363006592,0.2,0.30517578125,-0.009618101029263925,1.9470493987202644,3760,0.8926925361156464,0.023687878623604774,0.031218272,0.0001,,,,,,,
382.12946,72,378,388.9,1548288,21240,0.039116967369773194,0.19599346816539764,0.2,0.30302734375,-0.008567213576316134,1.9311751341447234,3770,0.9176567643880844,0.0031966865062713623,0.030602656,0.0001,,,,,,,
,,,,,,0.05169113579177065,0.1956615000963211,0.2,0.2927490234375,-0.011930346757071674,1.9230880610644818,3780,0.9046220406889915,0.05000624060630798,0.031035569,0.0001,1550000,1.5003304361204624,0.006451450916961865,29813.767578125,0.38436522990465166,400.0,183.63289532724423
380.39832,72,379,387.17,1552384,21307,,,,,,,,,,,,,,,,,,
379.62933,72,380,386.41,1556480,21349,0.050367252271826146,0.19600628316402435,0.2,0.295263671875,-0.00878560990713595,1.9211767971515656,3790,0.9105851799249649,0.03861350193619728,0.027865727,0.0001,,,,,,,
,,,,,,0.04498016385550727,0.19633768498897552,0.2,0.28447265625,-0.007354788637894671,1.9090348277240992,3800,0.9187125563621521,0.022378908470273018,0.023487613,0.0001,1560000,1.5027220975585323,0.00706622186373959,29812.044921875,0.4009303918480873,400.0,185.11571295475787
380.37607,72,381,387.14,1560576,21416,,,,,,,,,,,,,,,,,,
381.28073,72,382,387.94,1564672,21458,0.04995130473471363,0.1959865689277649,0.2,0.2888916015625,-0.007269208030993468,1.91014157384634,3810,0.9120060503482819,0.04360757768154144,0.025892586,0.0001,,,,,,,
380.6316,72,383,387.27,1568768,21501,0.045780355937677084,0.1966935098171234,0.2,0.2903076171875,-0.008764719404280186,1.9008247300982475,3820,0.9063622877001762,-0.003563031554222107,0.029493464,0.0001,,,,,,,
,,,,,,0.03830500465846853,0.1963086575269699,0.2,0.299560546875,-0.010069168004702079,1.8914242083206774,3830,0.9286337345838547,0.020025718957185745,0.030788604,0.0001,1570000,1.4989622133346066,0.007252732195320149,29816.193359375,0.42094739198684694,400.0,180.90342527291358
380.26462,72,384,386.52,1572864,21569,,,,,,,,,,,,,,,,,,
380.82425,72,385,387.15,1576960,21611,0.04753042425290914,0.1963808834552765,0.2,0.3006103515625,-0.006046667414193507,1.8964897491037846,3840,0.9136046692728996,0.041422441601753235,0.027028048,0.0001,,,,,,,
,,,,,,0.054053676076000555,0.19678068161010742,0.2,0.284765625,-0.005995366803290381,1.8862010169774295,3850,0.8960611000657082,0.007975541055202484,0.025215589,0.0001,1580000,1.5132806394626908,0.007549267338570708,29808.18359375,0.45231398537755013,400.0,188.78037116532397
380.59875,72,386,386.76,1581056,21679,,,,,,,,,,,,,,,,,,
381.49265,72,387,387.58,1585152,21722,0.046336708724993514,0.19637392461299896,0.2,0.3123779296875,-0.009864070757612354,1.886173088476062,3860,0.9002191126346588,-0.003526104614138603,0.029249053,0.0001,,,,,,,
381.85016,73,388,387.71,1589248,21764,0.057353270991006865,0.1967775523662567,0.2,0.31572265625,-0.010596261205500923,1.8841876078397035,3870,0.9026387110352516,0.02738247998058796,0.033080615,0.0001,,,,,,,
,,,,,,0.0395172939337499,0.19688713550567627,0.2,0.3013916015625,-0.006979647862681304,1.8742561446502806,3880,0.9160473644733429,0.005587965250015259,0.023982283,0.0001,1590000,1.5050215337622017,0.005243003097294225,29817.65625,0.4429137745499611,400.0,180.23853534648077
381.65985,72,389,387.55,1593344,21833,,,,,,,,,,,,,,,,,,
382.13452,73,390,388.09,1597440,21875,0.03934775142006401,0.1973303258419037,0.2,0.2910888671875,-0.006913120172248455,1.8671539206057788,3890,0.9169438630342484,0.02285897359251976,0.027894404,0.0001,,,,,,,
,,,,,,0.056200522153812923,0.1973372846841812,0.2,0.2728271484375,-0.004743641973618651,1.8584456499665976,3900,0.9060195535421371,0.0023211799561977386,0.022770714,0.0001,1600000,1.5131577533882328,0.005969010486157127,29817.587890625,0.4741027124226093,400.0,180.029919722889
380.35068,72,391,386.31,1601536,21943,,,,,,,,,,,,,,,,,,
381.16156,73,392,386.96,1605632,21987,0.048771008296535,0.19720681011676788,0.2,0.292724609375,-0.00802310639701318,1.8630097899585962,3910,0.8950945511460304,0.003067292273044586,0.027894821,0.0001,,,,,,,
382.14423,73,393,387.8,1609728,22030,0.03356083516664512,0.19665810465812683,0.2,0.291455078125,-0.010453047863484244,1.8729360638186336,3920,0.9185789674520493,-0.00853976421058178,0.023907296,0.0001,,,,,,,
,,,,,,0.06425719583785394,0.19610460102558136,0.2,0.2926025390625,-0.006422582484447048,1.8955080963671207,3930,0.8787092790007591,0.037312574684619904,0.028078075,0.0001,1610000,1.5090698995437979,0.005631081218724936,29810.654296875,0.4882187609374523,400.0,187.08943878255965
382.85425,73,394,388.53,1613824,22097,,,,,,,,,,,,,,,,,,
383.8913,73,395,389.43,1617920,22140,0.04820113589594257,0.19654197990894318,0.2,0.2817626953125,-0.00606025907836738,1.8980531932786107,3940,0.8964179679751396,0.034414518624544144,0.023134232,0.0001,,,,,,,
,,,,,,0.041990006629930576,0.19604896008968353,0.2,0.2989990234375,-0.011889113731558609,1.8969083162024618,3950,0.9129012674093246,0.030531033873558044,0.025912998,0.0001,1620000,1.5206886548251688,0.0060273398924725686,29816.126953125,0.48303190410137176,400.0,181.4582142034476
386.18216,73,396,391.86,1622016,22207,,,,,,,,,,,,,,,,,,
383.10062,73,397,388.65,1626112,22251,0.05780206540948711,0.19661246240139008,0.2,0.2953125,-0.006579628084364231,1.8951177841052413,3960,0.8896021768450737,0.04480510577559471,0.024171442,0.0001,,,,,,,
,,,,,,0.049125692871893986,0.19650870561599731,0.2,0.31875,-0.007712594740951317,1.885024697892368,3970,0.8759578764438629,0.012402043677866459,0.028926503,0.0001,1630000,1.5131175288756855,0.006359488386496281,29813.884765625,0.48367601364851,400.0,183.54992943155204
384.21176,73,398,389.68,1630208,22319,,,,,,,,,,,,,,,,,,
384.40152,73,399,389.84,1634304,22361,0.04878607319697039,0.19733847677707672,0.2,0.2987548828125,-0.007228834728448419,1.870290506631136,3980,0.9004820957779884,0.06242026388645172,0.035224903,0.0001,,,,,,,
384.2956,73,400,389.67,1638400,22402,0.0518122535708244,0.19722795486450195,0.2,0.2800537109375,-0.008557393775299715,1.8581563176587224,3990,0.8997882306575775,0.037283964455127716,0.024459407,0.0001,,,,,,,
,,,,,,0.047462685868595145,0.19744952023029327,0.2,0.2848388671875,-0.007179714493031497,1.8585993185639382,4000,0.9044210389256477,-0.00933089293539524,0.023495182,0.0001,1640000,1.5401528727635039,0.00612130713721512,29813.107421875,0.49612961530685423,400.0,184.43491571642866
384.40726,73,401,389.7,1642496,22470,,,,,,,,,,,,,,,,,,
382.42358,73,402,387.61,1646592,22513,0.03574316071681096,0.1974915862083435,0.2,0.30751953125,-0.008876076652450137,1.8551058584824205,4010,0.9240713939070702,-0.0046655721962451935,0.028389592,0.0001,,,,,,,
,,,,,,0.06032949848449789,0.19690090417861938,0.2,0.28740234375,-0.00893811928017385,1.8661158902570605,4020,0.89829271286726,0.03615831583738327,0.023424251,0.0001,1650000,1.503119511503455,0.006645505723060668,29808.005859375,0.5193981020152569,400.0,189.3203508799808
381.84784,73,403,386.95,1650688,22579,,,,,,,,,,,,,,,,,,
380.65558,73,404,385.64,1654784,22623,0.03402456380572403,0.19611746072769165,0.2,0.3116455078125,-0.00977376601222204,1.8968469906598329,4030,0.9189345017075539,0.001966455951333046,0.02686107,0.0001,,,,,,,
380.24014,73,405,385.26,1658880,22666,0.06120231592649361,0.19645588099956512,0.2,0.2839111328125,-0.007949585039568774,1.908813239634037,4040,0.872812494635582,0.019682610407471657,0.0264859,0.0001,,,,,,,
,,,,,,0.05781005763274152,0.1967989057302475,0.2,0.3093994140625,-0.006359397310734494,1.9001956149935721,4050,0.8881147429347038,0.030221082270145416,0.029543282,0.0001,1660000,1.4889165515909795,0.008015064529425135,29802.205078125,0.5033418142795563,400.0,194.59453376521364
380.0223,73,406,384.96,1662976,22733,,,,,,,,,,,,,,,,,,
384.02313,73,407,389.09,1667072,22777,0.036063026758347404,0.19676639139652252,0.2,0.2927978515625,-0.00825200351064268,1.8944042360410094,4060,0.9149910435080528,0.02586996555328369,0.028478649,0.0001,,,,,,,
,,,,,,0.05593374214149662,0.1972590833902359,0.2,0.309228515625,-0.011336177051634876,1.8826230842620135,4070,0.890683688223362,0.017330452799797058,0.031713463,0.0001,1670000,1.488781645297902,0.006848626948678085,29799.693359375,0.5359649828076363,400.0,197.58054120250992
383.9523,73,408,389.02,1671168,22845,,,,,,,,,,,,,,,,,,
384.32043,73,409,389.65,1675264,22888,0.05890335697476985,0.19757793843746185,0.2,0.2681396484375,-0.005875691697656294,1.8678425259888172,4080,0.8893083184957504,-0.0017118696123361588,0.023121368,0.0001,,,,,,,
383.293,73,410,388.71,1679360,22931,0.036299538136881894,0.1982622593641281,0.2,0.3021484375,-0.0071378606295184,1.8448299959301948,4090,0.9156187921762466,0.0025969971902668476,0.025111863,0.0001,,,,,,,
,,,,,,0.04596539066478726,0.19837237894535065,0.2,0.3201904296875,-0.011088721955820802,1.832560645416379,4100,0.9135076552629471,0.02795148640871048,0.0332013,0.0001,1680000,1.4893343296565626,0.008176787912329717,29797.431640625,0.5507302525639534,400.0,199.3029320597321
387.19937,73,411,392.77,1683456,22998,,,,,,,,,,,,,,,,,,
